,rep_no,cnf_prd,aff_dt,gwrk_typs,claim_val,title,rep_yr,wrk_yr,conf_ldate,conf_adate,aff_ndate,aff_adate,page_ct,prpty_nm,nts_maps,bcgs_maps,lat83_deg,lat83_min,lat83_sec,lon83_deg,lon83_min,lon83_sec,zone83,north83,east83,lat83,long83,com_cds,camp_cd,geo_sum,reg_geo,info_cls,mdiv_cds,mdiv_nmx,mdiv_nms,claim_nmx,minf_nox,camp_nm,claim_nms,gwrk_nmx,gwrk_nms,rel_ars,oper_nms,own_nms,auth_nms,com_nms,kwl_nms,MERG_SPENT,DOLL_INX,doll_86,CPIdex1992,doll_92,CPIdex2002,doll_02,URL
88,36678,1.0,2017/1/15,GEOC:GEOL:,3940,2017 Assessment Report for Sulphide Geochronology,2017,2016.0,,2018-01-15,,2017/1/15,54,"Alberni, Tay",092F06W:,092F024:,49,17,52,125,16,12,10,5463038,334965,49.297778,-125.27,AU:AG:CU:PB:ZN:,,,NAN,3.0,ALBI:,Alberni,Alberni,"SPECTROM 1,<br>GUAVE","092F  119, 092F  150, 092F  212",,"SPECTROM 1, GUAVE","Geochemical,<br>Geological","Geochemical, Geological","05698, 07191, 07963, 09596, 11726, 14601, 15910, 16705, 17037, 17088, 17420, 18395, 23808, 26206, 28278, 34640","Perovic, Franjo","Perovic, Franjo","Houle, Jacques (FMC 137830)","Gold, Silver, Copper, Lead, Zinc","Triassic, Karmutsen Formation, Vancouver Group, Jurassic, Island Plutonic Suite, Granodiorites, Quartz diorites, Mafic volcanics, Quartz-pyrite veins, Pyrite, Chalcopyrite, Galena, Sphalerite",2958.57,1.875,1577.904,1.474,2007.1709629999998,1.25,2366.856,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36678
103,36466,1.0,2016/9/9,GEOP:,1059,Assessment Report - WWW Area Project Radar Satellite 3-D Bare Rock Litho-Texture Classification of Tenure 1038479,2016,2016.0,,2017-09-09,,2016/9/9,19,Jewel,092F02E:,092F007:,49,0,39,124,40,48,10,5430020,377150,49.010833,-124.68,AU:AG:,24.0,,NAN,3.0,ALBI:,Alberni,Alberni,Jewel,"092F  141, 092F  380",Sicker Belt,Jewel,Geophysical,Geophysical,"02771, 06865, 12735, 14987, 16119, 27832, 27833, 28489, 28490, 28875, 29111, 29323, 29607, 31317, 31322, 31357, 31816, 31821, 32305, 32342, 32557, 33841, 34019, 34369, 34471, 35066","McLelland, Julie","McLelland, Julie","McLelland, David","Gold, Silver","Jurassic, Island Plutonic Suite, Granodiorites, Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanics, Pyrite, Chalcopyrite, Malachite, Sphalerite, Galena, Veins",3250.0,1.837,1769.188895,1.443,2252.2522519999998,1.224,2655.2287579999997,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36466
112,36682,1.0,2017/1/17,GEOC:,2320,Geochemical Assessment Report,2017,2016.0,,2018-01-17,,2017/1/17,34,Yankee Boy,092F04E:,092F022:,49,13,28,125,39,42,10,5455817,306205,49.224444,-125.661667,AU:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,YANKEE BOY,092F  042,Tofino - Kennedy River Area,YANKEE BOY,Geochemical,Geochemical,"12034, 13441, 17764","Tieleman, Ralph David","Tieleman, Ralph David","Eggers, Benjamin",Gold,"Jurassic, Island Plutonic Suite, Granodiorites, Mississippian-Permian, Buttle Lake Group, Sedimentary rocks, Devonian, Sicker Group, Volcanic rocks, Nitinat Formation, Mesothermal veins, Quartz diorites, Quartz diorites",3500.67,1.875,1867.024,1.474,2374.9457260000004,1.25,2800.5359999999996,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36682
372,36328,1.0,2016/6/7,GEOP:,10802,WWW Area Project Radar Satellite 3-D Bare Rock Litho-Texture Classification of Tenures 516513 and 516514,2016,2016.0,,2017-06-07,,2016/6/7,19,WWW,092C16E:,092F010:092C097:,48,59,59,124,0,5,10,5427908,426756,48.999722,-124.00138899999999,AU:AG:CU:,,,NAN,3.0,ALBI:,Alberni,Alberni,"516513,<br>516514","092F  141, 092F  380",,"516513, 516514",Geophysical,Geophysical,"16119, 14987, 14520, 12735, 27832, 28489, 28490, 28875, 29111, 29323, 29607, 31322, 31357, 31821, 32305, 32342, 32557, 33841, 34019, 34363, 34471, 35066, 35774",Julie P. McLelland,Julie P. McLelland,David McLelland,"Gold, Silver, Copper","Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanics, Jurassic, Island Plutonic Suite, Granodiorites, Polymetallic Veins, Pyrite, Sphalerite, Galena, Diorites",9675.0,1.837,5266.739249,1.443,6704.781704999999,1.224,7904.411765000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36328
405,36619,1.0,2017/4/12,GEOC:,11145,Report on Geochemical Sampling,2017,2016.0,,2018-04-12,,2017/4/12,30,Deer Bay,092F04E:,092F022:,49,12,44,125,37,51,10,5454370,308400,49.212222,-125.63083300000001,CU:NI:CO:PT:PD:,25.0,,NAN,3.0,ALBI:,Alberni,Alberni,516936,092F  029,Tofino - Kennedy River Area,516936,Geochemical,Geochemical,"13121, 14182, 14315, 15155, 15447, 21136, 22749, 30898, 33803, 35566","Birkeland, Arne O. (FMC 102420)","Birkeland, Arne O. (FMC 102420)","Birkeland, Arne O. (FMC 102420)","Copper, Nickel, Cobalt, Platinum, Palladium","Jurassic, Island Plutonic Suite, Granodiorites, Westcoast Crystalline Complex, Mississippian-Permian, Buttle Lake Group, Sedimentary rocks, Quartz-feldspar-hornblende gneisses, Pyrite, Chalcopyrite, Violarite, Millerite, Island Intrusions, Amphibolites, Pyrrhotite, Marcasite",11145.13,1.875,5944.0693329999995,1.474,7561.146540000001,1.25,8916.104,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36619
502,36330,1.0,2016/11/15,PROS:GEOC:,14697,Technical Assessment Report for a Prospecting & Geochemistry Program January to November 2016 on the H&D Property,2016,2016.0,,2017-11-15,,2016/11/15,46,H&D,092C15W:,092C096:,48,57,58,124,55,40,10,5425479,358905,48.966111,-124.927778,CU:ZN:AU:AG:PB:FE:,,,NAN,3.0,ALBI:,Alberni,Alberni,H&D,"092C  001, 092C  047, 092C  048",,H&D,"Prospecting,<br>Geochemical","Prospecting, Geochemical","08507, 09761, 10840, 35204","Bruner, Danny","Bruner, Danny","Houle, Jacques (FMC 137830)","Copper, Zinc, Gold, Silver, Lead, Iron","Triassic, Vancouver Group, Karmutsen Formation, Basaltic volcanics, Jurassic, Island Plutonic Suite, Granodiorites, Bonanza Group, Calc-alkaline volcanics, Skarns, Magnetite, Chalcopyrite, Sphalerite, Galena, Pyrite, Pyrrhotite, Epidote, Garnetite",14724.11,1.837,8015.302123,1.443,10203.81843,1.224,12029.501629999999,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36330
1060,36331,1.0,2016/10/15,PROS:,5938,"Manually Testing Placer Claim Tenure 1041164, Burdette #1, Burdette Creek, Atlin MD",2016,2016.0,,2017-10-15,,2016/10/15,25,Burdette Creek,104N06W:,104N033:,59,19,47,133,28,45,8,6577756,586534,59.329722,-133.479167,AU:,53.0,,SMI,4.0,ATLN:,Atlin,Atlin,Burdette #1,104N  041,Atlin Camp,Burdette #1,Prospecting,Prospecting,,"Aspinall, Nicholas Clive","Aspinall, Nicholas Clive","Aspinall, Nicholas Clive",Gold,"Mississippian-Permian, Cache Creek Complex, Horsefeed Formation, Limestones, Marbles, Calcareous sedimentary rocks, Cherts, Siliceous argillites, Siliciclastics, Placers, Placer gold, Kedahda Formation",4250.0,1.837,2313.554709,1.443,2945.2529449999997,1.224,3472.222222,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36331
1248,36751,1.0,2017/2/26,GEOP:,9000,Geophysical results,2016,2016.0,,2018-02-26,,2017/2/26,21,Snake Creek,104N11W:,104N011:,59,36,42,133,27,17,8,6609179,587195,59.611667000000004,-133.454722,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"Clover,<br>Shamrock,<br>Pebbles",,Atlin Camp,"Clover, Shamrock, Pebbles",Geophysical,Geophysical,"16007, 24926","Wess, Brian Dennis; Nichols, Annette","Wess, Brian Dennis; Nichols, Annette",Kryotek Arctic Innovation Inc.,Gold,"Mississippian-Permian, Cache Creek Complex, Nakina Formation, Basaltic volcanic rocks, Gravels",9292.5,1.837,5058.519325,1.443,6439.7089399999995,1.224,7591.911765000001,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36751
1441,36714,1.0,2017/2/20,GEOC:PHYS:PROS:,8893,Placer sampling and prospecting,2017,2016.0,,2018-02-20,,2017/2/20,17,O-Donald,104N06E:,104N044:,59,25,4,133,14,29,8,6587892,599802,59.417778000000006,-133.241389,AU:,53.0,,SMI,4.0,ATLN:,Atlin,Atlin,"1042391,<br>1046922",,Atlin Camp,"1042391, 1046922","Geochemical,<br>Physical,<br>Prospecting","Geochemical, Physical, Prospecting",,"Kemp, John","Kemp, John","Kemp, John",Gold,"Mississippian-Triassic, Cache Creek Complex, Cherts, Siliceous argillites, Siliclastic rocks, Placers, Kedahda Formation",16300.0,1.875,8693.333333,1.474,11058.344640000001,1.25,13040.0,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36714
1658,36312,1.0,2016/10/2,GEOL:PROS:GEOC:GEOP:,27918,Keystone Project Part III,2016,2016.0,,2017-10-02,,2016/10/2,69,"Keystone Project, Upper Otter Creek",104N11E:,104N054:,59,33,1,133,22,6,8,6602461,592237,59.550278000000006,-133.368333,AU:,53.0,,SMI,3.0,ATLN:,Atlin,Atlin,"SEA OTTER,<br>UPPER OTTER #1,<br>THE RIGHT OTTER,<br>BLUE OTTER,<br>SNOW OWL,<br>MOUNTAIN OTTER,<br>SLY FOX,<br>RED FOX",,Atlin Camp,"SEA OTTER, UPPER OTTER #1, THE RIGHT OTTER, BLUE OTTER, SNOW OWL, MOUNTAIN OTTER, SLY FOX, RED FOX","Geological,<br>Prospecting,<br>Geochemical,<br>Geophysical","Geological, Prospecting, Geochemical, Geophysical","04843, 10537, 13461, 13616, 16561, 35391, 35750",Nicholas Clive Aspinall,Nicholas Clive Aspinall; David Javorsky,Nicholas Clive Aspinall,Gold,"Mississippian-Triassic, Carboniferous-Triassic, Cache Creek Complex, Cherts, Siliceous argillites, Siliciclastics, Limestones, Marbles, Calcareous sedimentary rocks, Sedimentary rocks, Mississippian-Permian, Nakina Formation, Basaltic volcanics, Horsefeed Formation, Andesites, Basalts, Gabbros, Ultramafic rocks, Ophiolites, Placer gold, Gold, Quartz, Casino Break, Kedahda Formation",27850.0,1.837,15160.587919999998,1.443,19300.0693,1.224,22753.267969999997,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36312
2553,36274,1.0,2016/10/29,GEOC:,4985,2016 Geochemical Sampling Report,2016,2016.0,,2017-10-29,,2016/10/29,19,Tep,093A07W:,093A047:,52,27,0,120,46,5,10,5813433,651673,52.45,-120.768056,AU:,36.0,,PRG,3.0,CBOO:,Cariboo,Cariboo,"1035932,<br>1035943",093A  092,Cariboo - Quesnel Belt,"1035932, 1035943",Geochemical,Geochemical,,"Kreft, John Bernard (FMC #114661)","Kreft, John Bernard (FMC #114661)","Kreft, Justin; Kreft, Jarrett",Gold,"Triassic, Nicola Group, Sedimentary rocks, Phyllites, Quartz veins, Crooked Amphibolite, Schists",4031.47,1.837,2194.594447,1.443,2793.811504,1.224,3293.684641,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36274
2566,36294,1.0,2016/10/29,GEOC:,1122,2016 Geochemical  Sampling,2016,2016.0,,2017-10-29,,2016/10/29,24,Moffat,093A03E:,093A004:,52,6,0,121,15,5,10,5773603,619771,52.1,-121.25138899999999,CU:AU:,36.0,,KAM,4.0,CBOO:,Cariboo,Cariboo,"1041181,<br>1041184",093A  268,Cariboo - Quesnel Belt,"1041181, 1041184",Geochemical,Geochemical,"32716, 31872, 31597","Kreft, John Bernard (FMC #114661)","Kreft, John Bernard (FMC #114661)","Kreft, Justin; Kreft, Jarrett","Copper, Gold","Triassic-Jurassic, Syenites, Monzodiorites, Granodiorites, Intrusive rocks, Takomkane Batholith, Granites, Diorites, Copper, Gold, Pyrite, Epidote",4146.92,1.837,2257.441481,1.443,2873.818434,1.224,3388.006536,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36294
2615,36137,1.0,2016/7/11,GEOL:GEOC:,4500,Geological and Geochemical Assessment Report,2016,2016.0,,2017-07-11,,2016/7/11,30,Mac,093G02E:,093G008:,53,4,3,122,35,44,10,5879861,527100,53.0675,-122.595556,DE:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,Mac,093G  046,,Mac,"Geological,<br>Geochemical","Geological, Geochemical",,"Meyers, Patrick","Meyers, Patrick","Sigurgeirson, Helgi",Diatomite,"Oligocene-Miocene, Diatomite, Coarse Clastic Sedimentary Rocks, Conglomerates, Clays, Cache Creek Complex, Cherts, Siliceous argillites, Siliclastic rocks",4500.0,1.837,2449.646162,1.443,3118.503119,1.224,3676.470588,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36137
2660,36143,1.0,2016/7/20,GEOL:GEOC:,5000,Geological and Geochemical Assessment Report,2016,2016.0,,2017-07-20,,2016/7/20,79,Cariboo Lime,093B10E:,093B057:,52,30,21,122,41,29,10,5817346,520947,52.505832999999996,-122.69138899999999,CU:MO:AU:NI:LS:,,,PRG,3.0,CBOO:,Cariboo,Cariboo,CARIBOO LIME,,,CARIBOO LIME,"Geological,<br>Geochemical","Geological, Geochemical",,"Wear, Brian (FMC 128423)","Wear, Brian (FMC 128423)","Sigurgeirson, Helgi","Copper, Molybdenum/Molybdenite, Gold, Nickel, Limestone","Permian-Triassic, Cache Creek Complex, Marbles, Limestones, Dacites, Miocene-Pleistocene, Chilcotin Group, Basaltic volcanics, Marine sedimentary and volcanic rocks",5000.23,1.837,2721.954273,1.443,3465.1628549999996,1.224,4085.155229,http://aris.empr.gov.bc.ca/search.asp?mode=repsum&rep_no=36143
